run_id,cycle,tau_t,sigma_t,switch_cycle,tau,sigma,tau_after,sigma_after,s1,s2,peer_signal,price_1,markup_1,unit_cost_1,quantity_1,profit_1,elasticity_1,price_2,markup_2,unit_cost_2,quantity_2,profit_2,elasticity_2,rho,gamma,delta
20251229-175913_seed1_N500_T130_tau0.1_sig0.05_sc90_tauA0.0_sigA0.0,10,0.1,0.05,90,0.1,0.05,0.0,0.0,0.8671592656799996,0.1328407343200005,0.8671592656799996,2.0326637894385056,1.0428781803402067,0.995,433.57963283999976,,0.9336433878055862,9.161484800056336,7.683871848394631,1.055,66.42036716000024,,0.8440662192214751,0.2,0.7,0.5
20251229-175913_seed1_N500_T130_tau0.1_sig0.05_sc90_tauA0.0_sigA0.0,11,0.1,0.05,90,0.1,0.05,0.0,0.0,0.8637592724799993,0.13624072752000074,0.8637592724799993,2.9260305999665794,1.9407342713231954,0.995,431.8796362399996,,0.2,9.758410560053516,8.249678255974898,1.055,68.12036376000037,,0.3558270491119224,0.2,0.7,0.5
20251229-175913_seed1_N500_T130_tau0.1_sig0.05_sc90_tauA0.0_sigA0.0,12,0.1,0.05,90,0.1,0.05,0.0,0.0,0.8603992791999994,0.13960072080000066,0.8603992791999994,3.7747290699682496,2.7936975577570347,0.995,430.19963959999967,,0.2,10.32549003205084,8.787194343176152,1.055,69.80036040000033,,0.38607999012856525,0.2,0.7,0.5
20251229-175913_seed1_N500_T130_tau0.1_sig0.05_sc90_tauA0.0_sigA0.0,13,0.1,0.05,90,0.1,0.05,0.0,0.0,0.8565992867999994,0.1434007132000006,0.8565992867999994,4.580992616469836,3.6040126798691823,0.995,428.2996433999997,,0.2,10.864215530448297,9.297834626017343,1.055,71.7003566000003,,0.4755522367038249,0.2,0.7,0.5
20251229-175913_seed1_N500_T130_tau0.1_sig0.05_sc90_tauA0.0_sigA0.0,14,0.1,0.05,90,0.1,0.05,0.0,0.0,0.852759294479999,0.14724070552000104,0.852759294479999,5.3469429856463435,4.373812045875722,0.995,426.3796472399995,,0.2,11.376004753925882,9.782942894716475,1.055,73.62035276000051,,0.5196731054819937,0.2,0.7,0.5
20251229-175913_seed1_N500_T130_tau0.1_sig0.05_sc90_tauA0.0_sigA0.0,15,0.1,0.05,90,0.1,0.05,0.0,0.0,0.8493793012399989,0.150620698760001,0.8493793012399989,6.074595836364026,5.105121443581935,0.995,424.6896506199995,,0.2,11.862204516229585,10.24379574998065,1.055,75.3103493800005,,0.4931165137217728,0.2,0.7,0.5
20251229-175913_seed1_N500_T130_tau0.1_sig0.05_sc90_tauA0.0_sigA0.0,16,0.1,0.05,90,0.1,0.05,0.0,0.0,0.8452993093999989,0.15470069060000116,0.8452993093999989,6.765866044545824,5.799865371402838,0.995,422.6496546999994,,0.2,12.324094290418106,10.681605962481617,1.055,77.35034530000058,,0.6386898004419453,0.2,0.7,0.5
20251229-175913_seed1_N500_T130_tau0.1_sig0.05_sc90_tauA0.0_sigA0.0,17,0.1,0.05,90,0.1,0.05,0.0,0.0,0.8413793172399989,0.15862068276000105,0.8413793172399989,7.422572742318532,6.459872102832695,0.995,420.6896586199995,,0.2,12.7628895758972,11.097525664357535,1.055,79.31034138000052,,0.6551281237155963,0.2,0.7,0.5
20251229-175913_seed1_N500_T130_tau0.1_sig0.05_sc90_tauA0.0_sigA0.0,18,0.1,0.05,90,0.1,0.05,0.0,0.0,0.8378193243599992,0.1621806756400008,0.8378193243599992,8.046444105202605,7.0868784976910595,0.995,418.9096621799996,,0.2,13.179745097102337,11.492649381139657,1.055,81.0903378200004,,0.6344529609438327,0.2,0.7,0.5
20251229-175913_seed1_N500_T130_tau0.1_sig0.05_sc90_tauA0.0_sigA0.0,19,0.1,0.05,90,0.1,0.05,0.0,0.0,0.8339593320799994,0.1660406679200006,0.8339593320799994,8.639121899942474,7.682534572806506,0.995,416.9796660399997,,0.2,13.575757842247219,11.868016912082673,1.055,83.0203339600003,,0.7318939193828675,0.2,0.7,0.5
20251229-175913_seed1_N500_T130_tau0.1_sig0.05_sc90_tauA0.0_sigA0.0,20,0.1,0.05,90,0.1,0.05,0.0,0.0,0.8298793402399987,0.17012065976000132,0.8298793402399987,9.202165804945349,8.248407844166179,0.995,414.93967011999933,,0.2,13.951969950134858,12.22461606647854,1.055,85.06032988000067,,0.820003110742809,0.2,0.7,0.5
20251229-175913_seed1_N500_T130_tau0.1_sig0.05_sc90_tauA0.0_sigA0.0,21,0.1,0.05,90,0.1,0.05,0.0,0.0,0.825819348359999,0.17418065164000096,0.825819348359999,9.73705751469808,8.785987451957869,0.995,412.9096741799995,,0.2,14.309371452628113,12.563385263154611,1.055,87.09032582000049,,0.8628277108487764,0.2,0.7,0.5
20251229-175913_seed1_N500_T130_tau0.1_sig0.05_sc90_tauA0.0_sigA0.0,22,0.1,0.05,90,0.1,0.05,0.0,0.0,0.8221193557599983,0.17788064424000175,0.8221193557599983,10.245204638963175,9.296688079359974,0.995,411.05967787999913,,0.2,14.648902879996706,12.885215999996879,1.055,88.94032212000087,,0.8310343394882459,0.2,0.7,0.5
20251229-175913_seed1_N500_T130_tau0.1_sig0.05_sc90_tauA0.0_sigA0.0,23,0.1,0.05,90,0.1,0.05,0.0,0.0,0.8179793640399986,0.18202063596000143,0.8179793640399986,10.727944407015015,9.781853675391975,0.995,408.9896820199993,,0.2,14.97145773599687,13.190955199997033,1.055,91.0103179800007,,0.9810898436555626,0.2,0.7,0.5
